№;id объявления;id лота;id пункта плана;Заказчик;Вид предмета закупок;Наименование закупаемых товаров, работ, услуг на государственном языке (в соответствии с КТРУ);Дополнительная характеристика;Количество, объём;Единица измерения;Цена за единицу, тенге;Сумма, утвержденная для закупки, тенге;Начало приема заявок;Окончание приема заявок;Способ закупки;Статус лота
500;4334545-1;35072497-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Насадка;Насадка хирургическая, 25мм;1;Штука;648 759.82;648 759.82;2020-05-20 09:00:00;2020-05-22 18:00:00;Запрос ценовых предложений;Закупка не состоялась
501;4334545-1;35068046-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Модуль бесперебойного питания;Модуль питания для Ангиографической системы Artis Zeego;1;Штука;7 142 857.14;7 142 857.14;2020-05-20 09:00:00;2020-05-22 18:00:00;Запрос ценовых предложений;Закупка не состоялась
502;4334545-1;35070960-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Двигатель;Двигатель для аппарата Axiom Luminos dRF;1;Штука;2 321 428.57;2 321 428.57;2020-05-20 09:00:00;2020-05-22 18:00:00;Запрос ценовых предложений;Закупка не состоялась
503;4334545-1;35068168-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Датчик температуры;Калибровочный датчик для Ангиографической системы Artis Zeego;1;Штука;13 642 857.14;13 642 857.14;2020-05-20 09:00:00;2020-05-22 18:00:00;Запрос ценовых предложений;Закупка не состоялась
504;4334545-1;35070023-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Компрессор;Компрессор для МРТ 3Т Magnetom Skyra;1;Штука;13 214 285.71;13 214 285.71;2020-05-20 09:00:00;2020-05-22 18:00:00;Запрос ценовых предложений;Закупка не состоялась
505;4334545-1;35066769-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Пружина;Пружина детектора Cartridge Detector Retaining Spring для ПЭТ Biograph 40 True Point с рабочей станцией Syngo MMWP;45;Штука;344 642.85;15 508 928.25;2020-05-20 09:00:00;2020-05-22 18:00:00;Запрос ценовых предложений;Закупка не состоялась
506;4334545-1;35065868-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Детектор;Детектор для ПЭТ Biograph 40 True Point с рабочей станцией Syngo MMWP;45;Штука;7 946 428.57;357 589 285.65;2020-05-20 09:00:00;2020-05-22 18:00:00;Запрос ценовых предложений;Закупка не состоялась
507;4333928-1;34224492-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Материал специальный;Стент пилородуоденальный никель-титановый, тип стента – цельно-каркасный для обеспечения равномерного раскрытия (не допускается разрыва плетения стента по всей длине), непокрытый, толстокишечный, стент из материала NITINOL (сплав Никеля и Титана), диаметр стента не менее 25 мм, диаметр воронкообразной верхней и нижней манжеты не менее 30 мм, общая длина стента не менее 120 мм, длина тела стента не менее 9 см, Стент с 6-ю рентгенноконтрастными метками, рентгенноконтрастные метки расположены на дистальной и проксимальной воронкообразной манжетах, а также в центральной части стента.;5;Штука;350 000.00;1 750 000.00;2020-05-20 09:00:00;2020-05-22 18:00:00;Запрос ценовых предложений;Закупка не состоялась
508;4333928-1;34224653-ЗЦП1;;"РГП ""Больница МЦ УДП РК""";Товар;Материал специальный;Стент пищеводный никель-титановый, тип стента – цельно-каркасный для обеспечения равномерного раскрытия (не допускается разрыва плетения стента по всей длине), с анти миграционным механизмом, полностью покрытый, материал покрытия – медицинский силикон - устойчивый к среде с повышенной кислотностью обеспечивающий ребристость поверхности покрытого участка, Стент из материала NITINOL (сплав Никеля и Титана), диаметр покрытого участка стента не менее 22 мм, диаметр непокрытой воронкообразной верхней и нижней манжеты не менее 28 мм, общая длина стента не менее 80 мм, общая длинна покрытого участка стента не менее 5 см;2;Штука;330 000.00;660 000.00;2020-05-20 09:00:00;2020-05-22 18:00:00;Запрос ценовых предложений;Закупка не состоялась
509;4333612-1;31277022-ЗЦП2;;"РГП ""Больница МЦ УДП РК""";Товар;Патрон;Патрон электрический Цоколь Е27, корпус пластмасса, 220 В;300;Штука;223.21;66 963.00;2020-05-20 09:00:00;2020-05-27 09:00:01;Запрос ценовых предложений;Закупка состоялась
510;4333612-1;34228405-ЗЦП2;;"РГП ""Больница МЦ УДП РК""";Товар;Кабель;Кабель КВБбШнг медный 10х2,5;500;Метр;1 638.39;819 195.00;2020-05-20 09:00:00;2020-05-27 09:00:01;Запрос ценовых предложений;Закупка состоялась
511;4333612-1;34228368-ЗЦП2;;"РГП ""Больница МЦ УДП РК""";Товар;Уровнемер;"Поплавочный выключатель с противовесом для контроля уровня топлива. ""Напряжение сети, В: 220 (50, 60 Гц); Максимальный коммутируемый ток, А: 8 А – для реактивной нагрузки (насосы, вентиляторы, компрессоры и т. п.);10 А – для активной нагрузки (пускатели, выключатели, тэны, лампы и т. п.);Диапазон рабочих температур: 0-60 оС;Защита: IP 68;Длина кабеля, м: 3;Дополнительно прилагается: Специальная грузила.";1;Штука;165 178.57;165 178.57;2020-05-20 09:00:00;2020-05-27 09:00:01;Запрос ценовых предложений;Закупка не состоялась
