№;id объявления;id лота;id пункта плана;Заказчик;Вид предмета закупок;Наименование закупаемых товаров, работ, услуг на государственном языке (в соответствии с КТРУ);Дополнительная характеристика;Количество, объём;Единица измерения;Цена за единицу, тенге;Сумма, утвержденная для закупки, тенге;Начало приема заявок;Окончание приема заявок;Способ закупки;Статус лота
1313;6254807-1;43898866-ОИ7;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Масло гидравлическое;Индустриальное масло Газпромнефть И-40А (Веретенка). Вид масла гидравлическое. В канистре по 10 л.;50;Литр (куб. дм.);1 000.00;50 000.00;2021-09-09 09:39:08;2021-09-14 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка не состоялась
1314;6250695-1;43643178-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Cредство моющее;Средство для мытья посуды, в канистре по 5000 мл.;30;Штука;3 300.00;99 000.00;2021-09-08 11:20:00;2021-09-17 18:00:00;Запрос ценовых предложений;Закупка состоялась
1315;6250450-1;45649951-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Услуга;Услуги по огнезащитному предохранению древесины;"Обработка огнезащитным составом деревянных поверхностей: 1.Обрабатываемая поверхность: деревянные конструкции чердачного помещения. 2.Общая площадь обработки - 4391 м2. 3. Обработка составом огнезащитным типа ""Негорин-МС"" . Требование к поставщику: 1. Предоставление лицензии на право деятельности по данному виду услуг. 2 Предоставление сертификата соответствия на огнезащитный состав для обработки. 3. Предоставление протокола контрольных испытаний по определению качества огнезащитной обработки объекта защиты и лицензия на право деятельности по данному виду услуги от аккредитованной испытательной обработки.";1;Одна услуга;400 000.00;400 000.00;2021-09-08 10:35:00;2021-09-17 18:00:00;Запрос ценовых предложений;Закупка состоялась
1316;6250407-1;44686464-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство моющее;Таблетки для очистки камеры пароконвектомата Rational , банка по 6кг.;2;Банка условная;49 278.00;98 556.00;2021-09-08 10:35:00;2021-09-17 18:00:00;Запрос ценовых предложений;Закупка не состоялась
1317;6248926-1;41518133-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Тележка;Тележка плот форменная для вывоза мусорных баков (пищеблок);1;Штука;58 678.00;58 678.00;2021-09-08 10:00:00;2021-09-15 10:00:53;Запрос ценовых предложений;Закупка не состоялась
1318;6238523-1;45599786-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Желатин;Желатин, в пачках или полиэтиленовых паетах массой 1 кг в/с,не слипшийся,янтарного цвета,сухой,сыпучий.;7;Килограмм;8 000.00;56 000.00;2021-09-03 17:20:00;2021-09-10 17:20:00;Запрос ценовых предложений;Закупка не состоялась
1319;6235762-1;37852760-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Водонагреватель;Чаераздаточный аппарат 36-40 л;2;Штука;100 000.00;200 000.00;2021-09-03 11:10:10;2021-09-10 11:15:00;Запрос ценовых предложений;Закупка состоялась
1320;6235659-1;45234973-ЗЦП4;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Установка и машина стиральная;Стиральная машина полуавтомат;1;Штука;50 000.00;50 000.00;2021-09-03 11:00:00;2021-09-10 11:00:00;Запрос ценовых предложений;Закупка не состоялась
1321;6235626-1;45168877-ЗЦП5;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Колода;Колода, для нарезки и рубки мяса;1;Штука;53 404.00;53 404.00;2021-09-03 10:50:00;2021-09-10 10:50:50;Запрос ценовых предложений;Закупка не состоялась
1322;6235585-1;45222673-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Перчатки;Перчатки стерильные смотровые латексные размер 7. (Оплата с РБ-64%);100;Пара;200.00;20 000.00;2021-09-03 10:45:00;2021-09-10 10:45:00;Запрос ценовых предложений;Закупка состоялась
1323;6235542-1;44990867-ЗЦП3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Подушка;Подушка (подголовник) для ванны на присосках, цвет-белый, 30*13,5*2см.;5;Штука;5 000.00;25 000.00;2021-09-03 10:40:00;2021-09-10 10:40:00;Запрос ценовых предложений;Закупка не состоялась
1324;6235436-1;37852958-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Коврик;Гимнастические коврики (СОК);20;Штука;6 930.00;138 600.00;2021-09-03 10:35:03;2021-09-10 10:35:11;Запрос ценовых предложений;Закупка состоялась
1325;6235230-1;44784136-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пылесборник;Мешок для сбора пыли. (Гостиничный комплекс);10;Упаковка;5 500.00;55 000.00;2021-09-03 10:20:00;2021-09-10 10:20:14;Запрос ценовых предложений;Закупка не состоялась
1326;6235082-1;44990804-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Электроконфорка;Настольная электрическая плита;3;Штука;10 000.00;30 000.00;2021-09-03 10:00:00;2021-09-10 10:00:00;Запрос ценовых предложений;Закупка состоялась
1327;6234808-1;16498337-ОЛ-ЗЦП1;44990946;"АО ""ЛОК ""Ок-Жетпес""";Товар;Мыло;Мыло хозяйственное72% ,200гр РБ-35шт, СС-35;50;Штука;120.00;6 000.00;2021-09-03 09:40:00;2021-09-10 09:40:00;Запрос ценовых предложений;Закупка состоялась
1328;6234808-1;16498337-ОЛ-ЗЦП1;44990649;"АО ""ЛОК ""Ок-Жетпес""";Товар;Салфетка;Салфетки однослойные. Размеры:24х24см., в упаковке 100 штук.;100;Упаковка;150.00;15 000.00;2021-09-03 09:40:00;2021-09-10 09:40:00;Запрос ценовых предложений;Закупка состоялась
1329;6234808-1;16498337-ОЛ-ЗЦП1;44990839;"АО ""ЛОК ""Ок-Жетпес""";Товар;Часы;Часы настенные классические;5;Штука;5 000.00;25 000.00;2021-09-03 09:40:00;2021-09-10 09:40:00;Запрос ценовых предложений;Закупка состоялась
1330;6234808-1;16498337-ОЛ-ЗЦП1;44990720;"АО ""ЛОК ""Ок-Жетпес""";Товар;Ерш;Ёрш пластиковый для унитаза с подставкой, цвет - белый;5;Штука;900.00;4 500.00;2021-09-03 09:40:00;2021-09-10 09:40:00;Запрос ценовых предложений;Закупка состоялась
1331;6234770-1;45593977-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Труба;Рукоятка удлиняющая телескопическая 165-300 см, для малярного валика (за счет собственных средств 1 шт);4;Штука;4 000.00;16 000.00;2021-09-03 09:10:00;2021-09-10 09:10:00;Запрос ценовых предложений;Закупка не состоялась
1332;6233957-1;45590133-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Соль пищевая;Соль пищевая;50;Килограмм;60.00;3 000.00;2021-09-03 09:00:00;2021-09-10 09:00:57;Запрос ценовых предложений;Закупка не состоялась
1333;6233896-1;45591570-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Порошок;Отбеливатель Taxat Joker, порошок по 3 кг. (прачечная);60;Килограмм;4 580.00;274 800.00;2021-09-02 17:55:00;2021-09-09 17:55:00;Запрос ценовых предложений;Закупка состоялась
1334;6233757-1;45590015-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Карамель;Конфеты диабетические карамель, леденцы фруктовые без сахара, с содержанием сорбита, кселита и другие сахарозаменителей, для больных сахарным диабетом, аналог Sula (РБ-72%, СС-28% не относится к поставщику);5;Килограмм;8 000.00;40 000.00;2021-09-02 17:50:00;2021-09-09 17:50:00;Запрос ценовых предложений;Закупка не состоялась
1335;6233360-1;37852988-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Полотенце;Бумажное полотенце, premium, Z- сложена, белого цвета для гостиничного комплекс;200;Рулон;480.00;96 000.00;2021-09-02 17:40:00;2021-09-09 17:40:00;Запрос ценовых предложений;Закупка состоялась
1336;6233360-1;37852927-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Бумага;Туалетная бумага большой рулон (гостиничный комплекс);100;Рулон;400.00;40 000.00;2021-09-02 17:40:00;2021-09-09 17:40:00;Запрос ценовых предложений;Закупка состоялась
1337;6233360-1;37852924-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Бумага;Туалетная бумага в номер (гостиничный комплекс);10000;Рулон;70.00;700 000.00;2021-09-02 17:40:00;2021-09-09 17:40:00;Запрос ценовых предложений;Закупка состоялась
